City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Jonesboro,US,2021-01-28 20:10:58,35.8423,-90.7043,37.99,60,1,11.5
296,Ahmadpur East,PK,2021-01-28 20:12:42,29.1431,71.2598,49.21,45,0,1.79
297,Rongcheng,CN,2021-01-28 20:12:42,30.634,117.8517,35.35,81,0,3.78
298,Magdalena,PH,2021-01-28 20:12:42,14.1999,121.429,77.0,73,20,3.44
299,Lata,PT,2021-01-28 20:03:34,40.1629,-8.3327,57.99,92,67,1.01
300,Itoman,JP,2021-01-28 20:12:42,26.1247,127.6694,57.2,54,75,24.16
301,Kulhudhuffushi,MV,2021-01-28 20:12:42,6.6221,73.07,81.05,59,3,6.06
302,Lompoc,US,2021-01-28 20:12:43,34.6391,-120.4579,51.8,87,90,6.91
303,Tuatapere,NZ,2021-01-28 20:02:56,-46.1333,167.6833,48.0,80,91,8.01
304,Pestravka,RU,2021-01-28 20:12:43,52.405,49.9583,23.74,97,100,13.33
305,Bambous Virieux,MU,2021-01-28 20:02:43,-20.3428,57.7575,78.01,80,0,3.0
306,Sola,VU,2021-01-28 20:12:43,-13.8833,167.55,82.13,74,100,1.05
307,Jacareacanga,BR,2021-01-28 20:09:42,-6.2222,-57.7528,80.6,89,75,2.3
308,Nouadhibou,MR,2021-01-28 20:09:30,20.931,-17.0347,71.19,55,0,15.79
309,Altay,CN,2021-01-28 20:03:00,47.8667,88.1167,1.74,77,0,1.59
310,Berdigestyakh,RU,2021-01-28 20:12:44,62.0989,126.6992,-44.28,77,100,1.86
311,Luanda,AO,2021-01-28 20:11:51,-8.8368,13.2343,80.6,83,40,5.75
312,Saskylakh,RU,2021-01-28 20:09:13,71.9167,114.0833,-42.3,79,43,4.09
313,Dombarovskiy,RU,2021-01-28 20:12:44,50.7587,59.5386,12.22,95,95,13.62
314,Lebu,CL,2021-01-28 20:12:44,-37.6167,-73.65,61.77,83,98,8.55
315,La Ronge,CA,2021-01-28 20:03:13,55.1001,-105.2842,3.2,78,100,8.05
316,Bouar,CF,2021-01-28 20:12:44,5.934,15.596,71.71,23,77,5.7
317,Ca Mau,VN,2021-01-28 20:01:22,9.1769,105.15,75.79,72,78,8.48
318,Kruisfontein,ZA,2021-01-28 20:12:45,-34.0033,24.7314,64.0,78,0,0.74
319,Severnyy,RU,2021-01-28 20:12:45,50.677,36.5532,37.4,87,75,11.18
320,Kahului,US,2021-01-28 20:02:53,20.8947,-156.47,75.2,60,20,18.41
321,Beloit,US,2021-01-28 20:11:17,42.5084,-89.0318,21.0,58,40,4.61
322,Leningradskiy,RU,2021-01-28 20:02:52,69.3833,178.4167,-21.51,85,49,3.62
323,Chaozhou,CN,2021-01-28 20:12:45,23.6651,116.6379,55.4,54,0,6.71
324,Bocas Del Toro,PA,2021-01-28 20:08:52,9.3333,-82.25,70.0,51,100,7.0
325,Noumea,NC,2021-01-28 20:08:08,-22.2763,166.4572,80.01,83,0,4.61
326,Christchurch,NZ,2021-01-28 20:12:11,-43.5333,172.6333,54.0,62,2,10.36
327,Auki,SB,2021-01-28 20:12:46,-8.7676,160.7034,79.92,84,100,13.42
328,Souillac,MU,2021-01-28 20:01:03,-20.5167,57.5167,78.01,80,44,3.0
329,Palafrugell,ES,2021-01-28 20:12:46,41.9174,3.1631,51.01,93,0,1.14
330,Puerto Escondido,MX,2021-01-28 20:03:15,15.85,-97.0667,86.0,70,75,8.05
331,Porirua,NZ,2021-01-28 20:12:46,-41.1333,174.85,54.0,83,82,3.0
332,Sturgeon Falls,CA,2021-01-28 20:12:47,46.3646,-79.9326,7.0,72,90,11.5
333,Kalmunai,LK,2021-01-28 20:12:47,7.4167,81.8167,76.06,88,100,9.33
334,Puro,PH,2021-01-28 20:12:47,12.4841,123.3827,76.69,76,99,15.7
335,Barra Patuca,HN,2021-01-28 20:03:39,15.8,-84.2833,81.37,70,0,14.97
336,Gorom-Gorom,BF,2021-01-28 20:03:10,14.4439,-0.2361,76.28,16,0,8.59
337,Isangel,VU,2021-01-28 20:12:47,-19.55,169.2667,78.8,89,75,14.83
338,Pangkalanbuun,ID,2021-01-28 20:00:15,-2.6833,111.6167,73.76,95,100,2.86
339,Zemio,CF,2021-01-28 20:12:47,5.0314,25.1361,82.06,36,100,2.84
340,Coihaique,CL,2021-01-28 20:02:55,-45.5752,-72.0662,59.0,44,75,9.22
341,Bani Walid,LY,2021-01-28 20:12:48,31.7566,13.9942,55.51,77,1,11.01
342,Oussouye,SN,2021-01-28 20:12:48,12.485,-16.5469,80.6,57,0,2.3
343,Gohpur,IN,2021-01-28 20:12:48,26.8833,93.6333,58.41,60,0,1.95
344,Mnogovershinnyy,RU,2021-01-28 20:12:46,53.9353,139.9242,-10.19,92,100,1.72
345,Kaihua,CN,2021-01-28 20:12:48,23.3687,104.28,48.13,78,100,4.18
346,Puerto Baquerizo Moreno,EC,2021-01-28 20:12:49,-0.9,-89.6,78.8,94,90,9.22
347,Guanare,VE,2021-01-28 20:12:49,9.0418,-69.7421,92.62,33,6,4.52
348,Waingapu,ID,2021-01-28 20:12:49,-9.6567,120.2641,78.08,83,100,8.88
349,Mezen,RU,2021-01-28 20:12:49,65.8522,44.24,-12.75,88,32,7.96
350,Pangoa,PE,2021-01-28 20:12:49,-12.1167,-73.0,86.18,51,5,3.09
351,Waipawa,NZ,2021-01-28 20:12:49,-41.4122,175.5153,55.4,71,75,23.02
352,Touros,BR,2021-01-28 20:12:49,-5.1989,-35.4608,82.4,65,20,17.27
353,Huarmey,PE,2021-01-28 20:03:23,-10.0681,-78.1522,77.22,62,6,12.44
354,Roswell,US,2021-01-28 20:11:34,34.0232,-84.3616,45.0,45,1,13.8
355,Tupik,RU,2021-01-28 20:12:50,54.4253,119.9327,-35.73,80,69,1.97
356,Ilhabela,BR,2021-01-28 20:12:50,-23.7781,-45.3581,83.26,72,100,2.84
357,Klyuchevsk,RU,2021-01-28 20:12:50,57.1216,60.9414,28.4,64,0,8.95
358,Nanortalik,GL,2021-01-28 20:08:06,60.1432,-45.2371,30.92,92,100,4.56
359,Shingu,JP,2021-01-28 20:09:13,33.7333,135.9833,34.59,84,1,20.04
360,Goundam,ML,2021-01-28 20:12:51,16.4145,-3.6708,74.37,14,0,11.27
361,Nabinagar,BD,2021-01-28 20:12:51,23.8917,90.9733,62.6,82,0,3.44
362,Napradea,RO,2021-01-28 20:12:51,47.3667,23.3167,32.0,86,90,4.61
363,Chateauneuf-Les-Martigues,FR,2021-01-28 20:12:51,43.3833,5.1667,57.0,76,0,2.3
364,Sept-Iles,CA,2021-01-28 20:08:52,50.2001,-66.3821,21.2,53,32,5.75
365,Vagur,FO,2021-01-28 20:12:51,61.4732,-6.8119,38.12,75,0,25.61
366,Princeton,US,2021-01-28 20:11:22,25.5384,-80.4089,75.99,73,1,19.57
367,Suslovo,RU,2021-01-28 20:12:52,56.2167,88.1167,14.72,97,100,7.45
368,Una,IN,2021-01-28 20:03:05,20.8167,71.0333,63.25,29,0,12.5
369,Mitsamiouli,KM,2021-01-28 20:02:53,-11.3847,43.2844,82.58,68,8,6.13
370,Polyarnyy,RU,2021-01-28 20:12:52,69.1989,33.4478,6.8,72,0,11.18
371,Tazovskiy,RU,2021-01-28 20:03:25,67.4667,78.7,-38.69,80,100,11.92
372,Geraldton,AU,2021-01-28 20:12:52,-28.7667,114.6,68.0,73,0,10.36
373,Sawakin,SD,2021-01-28 20:12:53,19.1059,37.3321,78.06,70,30,2.55
374,Groningen,NL,2021-01-28 20:12:53,53.25,6.75,36.0,93,90,6.91
375,Sanchez,DO,2021-01-28 20:12:53,19.2281,-69.6137,86.0,74,40,9.22
376,Tocopilla,CL,2021-01-28 20:12:53,-22.092,-70.1979,73.08,51,15,5.88
377,Zhigansk,RU,2021-01-28 20:03:03,66.7697,123.3711,-52.96,74,56,5.14
378,Gwadar,PK,2021-01-28 20:12:53,25.1216,62.3254,64.87,39,0,5.93
379,Mandalgovi,MN,2021-01-28 20:03:44,45.7625,106.2708,11.77,88,100,15.79
380,Bereda,ES,2021-01-28 20:12:54,43.2686,-7.5406,57.0,94,100,11.99
381,Saldanha,ZA,2021-01-28 20:12:54,-33.0117,17.9442,62.6,67,0,4.61
382,Shar,KZ,2021-01-28 20:12:54,49.5886,81.0453,9.25,92,0,7.52
383,Salta,AR,2021-01-28 20:12:54,-24.7859,-65.4117,84.2,37,20,5.75
384,Dickinson,US,2021-01-28 20:12:54,29.4608,-95.0513,60.01,38,1,3.44
385,Ahipara,NZ,2021-01-28 20:02:56,-35.1667,173.1667,62.74,66,62,15.95
386,Saint-Louis,SN,2021-01-28 20:12:55,16.3333,-15.0,86.0,20,0,2.3
387,Meulaboh,ID,2021-01-28 20:03:32,4.1363,96.1285,75.94,88,100,4.59
388,Lano,NG,2021-01-28 20:12:55,10.1725,11.4715,78.71,16,68,8.88
389,Rochegda,RU,2021-01-28 20:12:55,62.8,43.25,22.12,98,100,5.75
390,Bud,US,2021-01-28 20:12:55,39.447,-86.1758,32.0,67,0,6.55
391,Aksu,CN,2021-01-28 20:12:55,41.1231,80.2644,19.13,81,0,3.87
392,Ahraura,IN,2021-01-28 20:12:55,25.0167,83.0167,50.0,93,19,3.0
393,Port Lincoln,AU,2021-01-28 20:12:56,-34.7333,135.8667,61.2,91,14,4.97
394,Qaqortoq,GL,2021-01-28 20:12:56,60.7167,-46.0333,44.6,31,75,24.16
395,Purpe,RU,2021-01-28 20:12:56,64.4803,76.6897,-25.11,86,100,11.95
396,Shumskiy,RU,2021-01-28 20:12:56,54.8318,99.1328,-23.91,84,100,1.92
397,Naze,JP,2021-01-28 20:12:56,28.3667,129.4833,49.46,81,70,23.82
398,Nogliki,RU,2021-01-28 20:12:56,51.8333,143.1667,-7.55,90,65,8.1
399,Fairbanks,US,2021-01-28 19:59:18,64.8378,-147.7164,-2.99,76,75,2.53
400,Alice Springs,AU,2021-01-28 20:09:11,-23.7,133.8833,80.6,47,75,3.44
401,Aquiraz,BR,2021-01-28 20:12:57,-3.9014,-38.3911,82.4,74,0,10.36
402,Kigoma,TZ,2021-01-28 20:12:57,-4.8769,29.6267,71.6,94,40,3.71
403,Portland,US,2021-01-28 20:00:47,45.5234,-122.6762,46.99,81,90,4.61
404,Owen Sound,CA,2021-01-28 20:12:57,44.5672,-80.9435,18.0,77,100,5.99
405,Mehamn,NO,2021-01-28 20:03:10,71.0357,27.8492,23.0,68,75,16.11
406,Taltal,CL,2021-01-28 20:12:57,-25.4,-70.4833,70.47,61,25,6.08
407,Haines Junction,CA,2021-01-28 20:08:28,60.7522,-137.5108,-22.0,76,100,1.54
408,Talakan,RU,2021-01-28 20:12:58,50.3167,130.3667,-24.86,85,90,1.48
409,Lazaro Cardenas,MX,2021-01-28 20:09:42,17.9583,-102.2,87.78,46,70,8.16
410,Faya,SA,2021-01-28 20:12:58,18.3851,42.4509,60.8,41,0,6.91
411,San Sebastian,ES,2021-01-28 20:12:58,43.3128,-1.975,55.99,100,0,2.3
412,Tulua,CO,2021-01-28 20:12:58,4.0847,-76.1954,84.2,54,75,2.3
413,Moose Factory,CA,2021-01-28 20:12:58,51.2585,-80.6094,3.2,78,90,14.97
414,Los Alamos,US,2021-01-28 20:12:59,35.8881,-106.307,39.0,44,1,3.62
415,Brest,BY,2021-01-28 20:12:59,52.1,23.7,27.23,98,99,9.48
416,Zaraza,VE,2021-01-28 20:09:29,9.3503,-65.3245,88.7,42,72,7.9
417,Fortuna,US,2021-01-28 20:12:59,40.5982,-124.1573,46.99,93,75,10.36
418,Jacksonville,US,2021-01-28 20:12:59,30.3322,-81.6556,59.0,41,20,13.8
419,Norman Wells,CA,2021-01-28 20:12:59,65.282,-126.8329,-25.6,75,20,3.44
420,Fayetteville,US,2021-01-28 20:12:59,35.0527,-78.8784,44.6,45,20,16.11
421,Kavieng,PG,2021-01-28 20:13:00,-2.5744,150.7967,82.83,76,59,9.37
422,Wrexham,GB,2021-01-28 20:12:13,53.0,-3.0,50.0,93,40,9.22
423,Zhuanghe,CN,2021-01-28 20:13:00,39.7008,122.9911,8.08,71,0,3.44
424,Januaria,BR,2021-01-28 20:13:00,-15.4833,-44.3667,86.9,46,15,3.42
425,Sangar,RU,2021-01-28 20:13:00,63.9242,127.4739,-54.42,70,55,3.36
426,Umba,RU,2021-01-28 20:13:00,66.6871,34.3429,6.1,94,100,12.82
427,Manama,BH,2021-01-28 20:13:01,26.2154,50.5832,66.2,82,0,3.44
428,Windhoek,NA,2021-01-28 20:09:05,-22.5594,17.0832,73.99,38,65,4.61
429,Toropets,RU,2021-01-28 20:13:01,56.4978,31.6353,27.46,98,100,3.74
430,Wichian Buri,TH,2021-01-28 20:13:01,15.6578,101.106,73.06,52,72,15.41
431,Nishihara,JP,2021-01-28 20:13:01,26.1842,127.7558,57.2,44,75,21.85
432,Bada,RU,2021-01-28 20:13:02,51.392,109.8717,-4.41,85,80,14.0
433,Soledad,CO,2021-01-28 20:09:33,10.9184,-74.7646,84.2,65,0,18.41
434,Ovre Ardal,NO,2021-01-28 20:13:02,61.3167,7.8,14.0,100,75,2.3
435,Muli,MV,2021-01-28 20:13:02,2.9167,73.5667,80.4,79,4,15.64
436,Sao Joao Da Barra,BR,2021-01-28 20:13:02,-21.6403,-41.0511,86.0,58,0,16.11
437,Gizo,SB,2021-01-28 20:13:02,-8.103,156.8419,83.7,76,100,15.7
438,Kabare,CD,2021-01-28 20:13:03,-2.4683,28.8242,61.2,80,99,0.81
439,Ivaipora,BR,2021-01-28 20:13:03,-24.2478,-51.6847,76.6,78,87,2.86
440,Kiama,AU,2021-01-28 20:13:03,-34.6833,150.8667,66.99,85,100,8.01
441,Pahrump,US,2021-01-28 20:13:03,36.2083,-115.9839,59.0,31,99,11.99
442,Bam,IR,2021-01-28 20:13:03,29.106,58.357,51.24,33,2,4.52
443,Krasnoye,UA,2021-01-28 20:13:03,49.9145,24.6134,26.6,80,0,4.47
444,Hanzhong,CN,2021-01-28 20:13:04,33.0728,107.0303,39.47,68,0,1.01
445,Jalu,LY,2021-01-28 20:13:04,29.0331,21.5482,55.71,51,4,12.46
446,Rawson,AR,2021-01-28 20:12:45,-43.3002,-65.1023,72.97,24,46,17.85
447,Akashi,JP,2021-01-28 20:13:04,34.6333,134.9833,39.2,60,20,27.63
448,Katsuura,JP,2021-01-28 20:13:04,35.1333,140.3,50.0,62,20,17.27
449,Filotion,GR,2021-01-28 20:13:04,37.05,25.5,46.4,36,9,11.5
450,Dicabisagan,PH,2021-01-28 20:13:05,17.0818,122.4157,70.93,84,58,10.63
451,Evensk,RU,2021-01-28 20:03:24,61.95,159.2333,-4.95,85,100,13.09
452,Pecos,US,2021-01-28 20:13:05,31.4229,-103.4932,57.2,24,1,6.91
453,Fallon,US,2021-01-28 20:13:05,39.4735,-118.7774,46.4,49,75,26.46
454,Zarand,IR,2021-01-28 20:13:05,30.8127,56.564,46.85,42,19,2.55
455,Hasaki,JP,2021-01-28 20:13:05,35.7333,140.8333,37.4,93,75,4.61
456,Pavlovsk,RU,2021-01-28 20:11:15,50.4578,40.1081,35.56,95,100,10.33
457,Acari,PE,2021-01-28 20:13:06,-15.4311,-74.6158,83.62,43,56,11.39
458,Ballina,AU,2021-01-28 20:03:14,-28.8667,153.5667,75.2,73,40,8.05
459,Tual,ID,2021-01-28 20:13:06,-5.6667,132.75,83.01,77,100,11.95
460,Vermillion,US,2021-01-28 20:13:06,42.7794,-96.9292,25.0,80,90,14.97
461,El Alto,PE,2021-01-28 20:03:41,-4.2714,-81.2147,84.2,61,20,10.36
462,Broome,US,2021-01-28 20:03:23,42.2506,-75.833,17.01,57,90,11.5
463,Dharan,NP,2021-01-28 20:13:07,26.8125,87.2835,56.37,58,0,5.37
464,Udala,ES,2021-01-28 20:13:07,43.0778,-2.5125,59.0,77,40,11.5
465,Tambopata,PE,2021-01-28 20:08:16,-12.7333,-69.1833,89.6,66,20,11.5
466,Cap Malheureux,MU,2021-01-28 20:08:34,-19.9842,57.6142,78.01,80,0,3.0
467,Milkovo,RU,2021-01-28 20:13:07,54.7167,158.6167,-6.48,89,98,1.63
468,San Quintin,MX,2021-01-28 20:13:07,30.4833,-115.95,62.2,50,100,5.39
469,Yacuiba,BO,2021-01-28 20:13:08,-22.038,-63.6797,86.83,47,92,8.03
470,Ulladulla,AU,2021-01-28 20:13:08,-35.35,150.4667,64.4,100,90,2.3
471,Curup,ID,2021-01-28 20:13:08,-3.4667,102.5333,67.26,93,100,2.04
472,Codo,BR,2021-01-28 20:13:08,-4.4553,-43.8856,79.07,91,100,2.46
473,Ferreira Do Alentejo,PT,2021-01-28 20:13:08,38.05,-8.0333,53.6,100,90,3.44
474,Rosario,AR,2021-01-28 20:09:15,-32.9468,-60.6393,75.2,73,0,9.22
475,Rauma,FI,2021-01-28 20:13:08,61.1272,21.5113,19.4,93,100,4.61
476,Tucuman,AR,2021-01-28 20:12:44,-26.8241,-65.2226,93.2,43,75,4.61
477,College,US,2021-01-28 20:13:09,64.8569,-147.8028,-7.01,70,75,2.68
478,Ratholo,BW,2021-01-28 20:13:09,-22.7245,27.572,73.81,77,100,15.55
479,Rasht,IR,2021-01-28 20:13:09,37.2808,49.5832,58.8,44,4,9.35
480,Dudinka,RU,2021-01-28 20:12:56,69.4058,86.1778,-39.1,77,17,1.88
481,Vershino-Darasunskiy,RU,2021-01-28 20:13:09,52.35,115.5167,-25.44,89,100,1.52
482,Ilulissat,GL,2021-01-28 20:13:09,69.2167,-51.1,10.4,48,1,9.22
483,Cayenne,GF,2021-01-28 20:03:32,4.9333,-52.3333,84.2,65,75,10.36
484,Staryy Krym,UA,2021-01-28 20:13:10,45.0333,35.1,33.4,86,18,13.09
485,Canberra,AU,2021-01-28 20:10:52,-35.2835,149.1281,57.2,100,90,8.05
486,North Bend,US,2021-01-28 20:13:10,43.4065,-124.2243,48.0,87,20,3.44
487,Logansport,US,2021-01-28 20:13:10,40.7545,-86.3567,30.2,69,75,9.22
488,Port Hueneme,US,2021-01-28 20:13:10,34.1478,-119.1951,62.6,62,90,10.36
489,Ratlam,IN,2021-01-28 20:13:10,23.3167,75.0667,53.91,41,0,10.96
490,Conakry,GN,2021-01-28 20:09:56,9.538,-13.6773,79.84,75,15,11.72
491,Khani,GE,2021-01-28 20:13:11,41.9563,42.9566,44.6,93,90,5.75
492,Vostok,RU,2021-01-28 20:13:11,46.4856,135.8833,-6.11,92,100,4.29
493,Nieves,PH,2021-01-28 20:13:11,15.3274,120.9485,75.2,78,75,4.61
494,Fort Nelson,CA,2021-01-28 20:13:11,58.8053,-122.7002,-13.0,77,20,2.3
495,Balkanabat,TM,2021-01-28 20:13:11,39.5108,54.3671,54.48,37,21,9.51
496,Burns Lake,CA,2021-01-28 20:13:12,54.2331,-125.7533,-4.0,71,64,2.3
497,Andreyevo,RU,2021-01-28 20:13:12,55.9465,41.1505,27.72,98,100,7.67
498,Olavarria,AR,2021-01-28 20:13:12,-36.8927,-60.3225,87.8,15,100,9.22
499,Dunedin,NZ,2021-01-28 20:13:12,-45.8742,170.5036,51.01,68,88,8.01
500,Sakakah,SA,2021-01-28 20:13:12,29.9697,40.2064,57.2,38,0,3.44
501,Guerrero Negro,MX,2021-01-28 20:13:12,27.9769,-114.0611,70.34,23,0,4.34
502,Felipe Carrillo Puerto,MX,2021-01-28 20:13:12,19.5833,-88.05,86.38,50,10,6.78
503,Ciudad Bolivar,VE,2021-01-28 20:13:13,8.1222,-63.5497,91.58,35,87,11.97
504,Bismil,TR,2021-01-28 20:13:13,37.8486,40.6658,46.4,100,75,4.61
505,Hobyo,SO,2021-01-28 20:13:13,5.3505,48.5268,76.96,71,60,19.84
506,Kyren,RU,2021-01-28 20:13:13,51.6828,102.1408,5.74,87,100,0.89
507,Carlsbad,US,2021-01-28 20:10:18,33.1581,-117.3506,64.99,45,1,6.91
508,Dzaoudzi,YT,2021-01-28 20:13:13,-12.7887,45.2699,80.6,83,0,2.3
509,Brae,GB,2021-01-28 20:13:13,60.3964,-1.353,30.2,74,20,10.36
510,San Jeronimo,PE,2021-01-28 20:13:14,-11.9472,-75.2829,64.24,46,72,2.82
511,Islamkot,PK,2021-01-28 20:13:14,24.6997,70.177,58.24,29,0,7.02
512,Svetlogorsk,BY,2021-01-28 20:13:14,52.6333,29.7333,27.84,98,100,8.41
513,Vilhena,BR,2021-01-28 20:10:22,-12.7406,-60.1458,80.6,69,40,12.66
514,Dunda,TZ,2021-01-28 20:13:14,-8.1167,34.25,65.8,91,79,3.49
515,Ende,ID,2021-01-28 20:13:14,-8.8432,121.6623,79.09,80,100,6.38
516,Pingliang,CN,2021-01-28 20:13:14,35.5392,106.6861,28.27,75,0,1.14
517,Wamba,NG,2021-01-28 20:13:15,8.9333,8.6,79.11,16,100,4.56
518,Sikasso,ML,2021-01-28 20:13:15,10.9167,-7.0,79.68,15,2,3.65
519,Port Hardy,CA,2021-01-28 20:13:15,50.6996,-127.4199,42.8,81,20,4.61
520,Deputatskiy,RU,2021-01-28 20:13:15,69.3,139.9,-38.94,80,84,3.85
521,Raudeberg,NO,2021-01-28 20:13:15,61.9875,5.1352,32.0,77,100,21.45
522,Bakchar,RU,2021-01-28 20:13:15,57.0186,82.0711,23.0,97,100,11.88
523,Buritama,BR,2021-01-28 20:13:16,-21.0661,-50.1472,86.05,60,99,3.8
524,Sistranda,NO,2021-01-28 20:13:16,63.7256,8.834,26.6,93,75,21.85
525,Tambun,ID,2021-01-28 20:13:16,-6.2641,107.0712,77.0,94,75,5.75
526,Port-Gentil,GA,2021-01-28 20:03:27,-0.7193,8.7815,80.6,89,40,4.61
527,Uribia,CO,2021-01-28 20:13:16,11.7139,-72.266,88.25,47,28,21.32
528,Kupang,ID,2021-01-28 20:13:16,-10.1667,123.5833,80.06,83,100,13.0
529,Miyako,JP,2021-01-28 20:13:16,39.6367,141.9525,41.31,89,100,16.15
530,Plettenberg Bay,ZA,2021-01-28 20:03:23,-34.0527,23.3716,63.28,72,0,3.36
531,Tobermory,CA,2021-01-28 20:09:05,45.2501,-81.6665,15.8,79,100,23.02
532,Vaxjo,SE,2021-01-28 20:13:17,56.8777,14.8091,26.6,86,90,14.97
533,Salalah,OM,2021-01-28 20:13:17,17.0151,54.0924,71.6,60,40,1.14
534,Camana,PE,2021-01-28 20:03:28,-16.6228,-72.7111,75.54,58,0,7.4
535,Marsh Harbour,BS,2021-01-28 20:13:17,26.5412,-77.0636,67.55,65,49,31.74
536,Nara,JP,2021-01-28 20:13:17,34.6851,135.8049,37.0,39,27,5.01
537,Feijo,BR,2021-01-28 20:13:18,-8.1642,-70.3536,86.04,67,97,2.8
538,Zafra,ES,2021-01-28 20:13:18,38.4167,-6.4167,55.99,92,95,3.0
539,Linjiang,CN,2021-01-28 20:13:18,41.8069,126.9078,-6.29,85,100,3.22
540,Baruun-Urt,MN,2021-01-28 20:13:18,46.6806,113.2792,-7.91,87,55,12.97
541,Constitucion,CL,2021-01-28 20:03:37,-35.3333,-72.4167,66.56,68,100,12.35
542,Hualmay,PE,2021-01-28 20:13:18,-11.0964,-77.6139,76.06,65,5,11.77
543,Vila Do Maio,CV,2021-01-28 20:13:19,15.1333,-23.2167,73.4,64,0,17.27
544,Oranjemund,NA,2021-01-28 20:03:22,-28.55,16.4333,63.91,74,0,20.0
545,Xai-Xai,MZ,2021-01-28 20:13:19,-25.0519,33.6442,77.0,85,60,14.14
546,Progreso,MX,2021-01-28 20:13:19,21.2833,-89.6667,77.0,83,90,8.05
547,Nome,US,2021-01-28 20:13:19,64.5011,-165.4064,14.0,62,90,4.61
548,Rangapara,IN,2021-01-28 20:13:19,26.8167,92.65,58.28,62,0,3.13
549,Pastos Bons,BR,2021-01-28 20:13:19,-6.6017,-44.0767,85.28,67,94,3.18
550,Mangrol,IN,2021-01-28 20:13:20,21.1167,70.1167,63.12,32,0,14.67
551,Bururi,BI,2021-01-28 20:13:20,-3.85,29.6333,57.47,91,36,3.15
552,Boa Esperanca Do Sul,BR,2021-01-28 20:13:20,-21.9925,-48.3908,83.68,65,93,6.24
553,Chicama,PE,2021-01-28 20:13:20,-7.8447,-79.1469,73.4,73,0,8.05
